time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size,color
2030,1683135,60.1007037463,14778.3196494,6845,8.3889326025,6843,0.4891689779,53031,10.6691922218,215,5.0915836612,0.0289918146,64266.0441581,correct
2040,1668998,60.1157568793,14685.7549766,6832,8.3863365397,6829,0.4887244735,52373,10.6614202686,214,5.0904851374,0.0273010496,64265.8292387,correct
2050,1703946,60.0884523336,15010.6257147,6821,8.388635923,6819,0.4788289514,53061,10.6755136066,213,5.0955903443,0.0270792624,64264.8984523,correct
2060,1688856,60.0895002297,14899.7963588,6811,8.3893270529,6810,0.4758178776,52485,10.6594357836,212,5.0897553877,0.0276409399,64274.006857,correct
2070,1699560,60.0918414178,14983.8160211,6816,8.389589368,6814,0.4759616788,52993,10.6816628633,213,5.0789741988,0.0234202746,64355.2590051,correct
2080,1701351,60.0574214257,14986.6168965,6818,8.3942235748,6816,0.4662223868,53138,10.6832882721,216,5.0872725369,0.0245553177,64374.5341781,correct
2090,1707677,60.0419476283,15098.2554852,6791,8.3963806326,6789,0.4577006641,53209,10.6811662986,210,5.0912213288,0.033186257,64350.4261403,correct
2100,1696059,60.0654770854,15030.1848628,6778,8.3933149322,6773,0.4645327395,52647,10.6710243011,211,5.0901159491,0.0364197349,64161.6041211,correct
2110,1712898,60.0620971009,15153.9617028,6789,8.3937636022,6789,0.4647887811,52912,10.6739079015,213,5.0948394068,0.0278498033,64323.9325266,correct
2120,1706873,60.0871587986,15140.4117213,6774,8.3893898201,6773,0.4692416035,52919,10.6791156407,214,5.0951088546,0.0312507224,64235.6889002,correct
2130,1702624,60.0798814066,15141.1261101,6756,8.3888204462,6752,0.4668520025,53247,10.6939683581,213,5.0865342788,0.0180710842,64361.9033063,correct
2140,1709927,60.0938630713,15182.6416962,6768,8.3868590942,6767,0.4697819185,52427,10.664083443,214,5.0735503265,0.0289504662,64225.9001854,correct
2150,1696956,60.1170313196,15075.5071671,6767,8.3863877095,6764,0.4726600042,52497,10.6779699832,213,5.0680067726,0.025275924,64277.4349519,correct
2160,1399629,60.0161428493,12533.6219039,6702,8.3962356185,6672,0.4348085808,48605,10.6076516974,210,5.064538497,0.019213059,64351.8176764,correct
2170,1673808,60.1178707474,14940.7235338,6735,8.3826295367,6732,0.4755540279,52051,10.6630869924,215,5.073270157,0.0372177388,64170.3813485,correct
2180,1701799,60.0893389877,15190.1332442,6732,8.3827903246,6731,0.4698016926,52660,10.6791407448,213,5.0894095592,0.0267472911,64258.4347218,correct
2190,1701402,60.0942534451,15192.3451709,6730,8.3819906696,6730,0.4743379553,53179,10.6917989121,214,5.0829800487,0.0242346438,64302.156755,correct
2200,1666597,60.056531363,14918.7710538,6709,8.3841012405,6704,0.4633847113,52998,10.6876032765,211,5.0850600746,0.0331753182,64209.7762078,correct
2210,1151214,60.0590003249,10493.3619669,6589,8.3850366752,6574,0.4539787387,44360,10.5337344395,212,5.077431323,0.0234180122,64302.4018131,correct
2220,1600227,60.078597599,14394.2796826,6679,8.3786950659,6676,0.4644490608,51416,10.6553808105,212,5.0707484029,0.0236885726,64306.0092412,correct
2230,1700321,60.1030093729,15275.6964126,6690,8.3729799374,6688,0.4698326582,52035,10.6669037326,214,5.0710179197,0.0242246182,64325.587841,correct
2240,1707370,60.1055365855,15355.7369445,6683,8.3743260986,6680,0.4701921784,52094,10.6566508284,213,5.0737195013,0.0286621951,64258.6964631,correct
2250,1717173,60.0926720837,15435.9781601,6685,8.373670145,6684,0.4679941935,52221,10.659618873,212,5.0795736852,0.0193157175,64390.1330305,correct
2260,1690116,60.0730251651,15210.54397,6675,8.3739297436,6672,0.4708587301,52694,10.6658585229,213,5.0821083619,0.0424615609,64168.1748881,correct
2270,1667756,60.0784185456,15035.4356242,6664,8.3720730079,6662,0.4713123886,52169,10.6527769318,210,5.0791466142,0.0318147654,64318.9155167,correct
2280,1701010,60.1023103921,15329.8292098,6669,8.3724160966,6666,0.4711458733,52604,10.6745192794,217,5.0722355244,0.029653877,64314.3627153,correct
2290,1701064,60.0845229809,15358.0193839,6655,8.3758047276,6652,0.4603854667,52177,10.6588161848,211,5.0770058991,0.0242745457,64292.3043922,correct
2300,1701371,60.1060750418,15366.3009767,6655,8.3710500698,6654,0.4701817714,51806,10.6416041792,217,5.076116032,0.0223384484,64349.7191857,correct
2310,1707049,60.0895018245,15434.2046344,6646,8.3750406372,6643,0.465864076,52314,10.6593327728,215,5.075521367,0.0424286589,64151.0562122,correct
2320,1695361,60.0878332107,15298.178255,6659,8.3698001992,6656,0.4709211705,52499,10.6554664605,219,5.0765029806,0.0283029143,64259.4672385,correct
2330,1708280,60.0853940806,15425.7103998,6654,8.3717057508,6652,0.4688640627,53103,10.675365862,216,5.0710305399,0.03522796,64170.9748512,correct
2340,1721706,60.0850081257,15579.6263554,6640,8.372259706,6638,0.4642229864,52694,10.669556257,214,5.0831757132,0.0234225478,64295.4767563,correct
2350,1722859,60.0802271109,15635.9154079,6620,8.371492903,6618,0.462475683,52495,10.6626007008,215,5.0922878163,0.0248489647,64279.8351276,correct
2360,1718960,60.0843195886,15589.8176604,6625,8.3674831528,6624,0.4610883436,52156,10.6548553481,214,5.0882596716,0.0247864953,64281.8347415,correct
2370,1028558,60.0023469751,9472.89240215,6515,8.3811297764,6506,0.4257908147,41094,10.4569779908,211,5.081616779,0.0134694585,64405.8098718,correct
2380,1724810,60.0685246491,15743.320468,6581,8.3659703819,6580,0.4571506332,52463,10.664722683,211,5.0784968726,0.0287109166,64245.3473205,correct
2390,1700452,60.0759521586,15520.5519599,6582,8.3633917526,6581,0.4621858637,52797,10.6753997032,214,5.078689742,0.0167219803,64384.593199,correct
2400,1709041,60.0530636772,15595.3727397,6581,8.3632691114,6579,0.4576760099,52947,10.6757817633,221,5.0823930877,0.0337212008,64225.8198923,correct
2410,1706950,60.0260511439,15576.3861356,6578,8.3717931432,6577,0.4399403705,52898,10.6768601334,211,5.0743688404,0.038509958,64160.4844627,correct
2420,1711313,60.0363966148,15635.5297519,6571,8.3679961758,6570,0.4428415642,52339,10.6594561552,213,5.072041511,0.0379216351,64194.0318523,correct
2430,1517051,60.0225351686,13957.2726855,6524,8.3701995769,6525,0.435811762,49893,10.6228743587,214,5.065496184,0.0408263058,64193.8246588,correct
2440,1560546,60.0196546593,14326.0067299,6538,8.3675818919,6558,0.4393236798,51013,10.6495865047,212,5.0837097232,0.0363657232,64239.2035931,correct
2450,1157216,59.9455270235,10675.5806402,6498,8.3913405707,6425,0.3825673816,44659,10.5330011718,239,5.0884449676,0.0604291406,64050.5049525,correct
2460,1712834,60.2753460055,15690.2221884,6580,8.3604005793,6596,0.4551996969,52989,10.6771072566,291,5.1037514687,0.0761439879,64051.4408882,correct
2470,1694724,60.607692462,15605.1824673,6582,8.3564253339,6600,0.4640657451,52671,10.6331275284,355,5.1210050671,0.1302306831,63516.3604486,correct
2480,1682670,60.7127321459,15511.6144853,6586,8.3525819538,6600,0.4686587058,52245,10.619184334,356,5.1254138092,0.1329163824,63518.1594689,correct
2490,1681086,60.6135860985,15497.5895057,6575,8.3501632268,6585,0.4684510231,52140,10.62302044,335,5.1181868175,0.116180717,63798.4805103,correct
2500,1674416,60.4544336652,15411.9779233,6568,8.3482824723,6579,0.4670018221,51910,10.6176639941,314,5.1078543463,0.0955865092,63942.9628908,correct
2510,1686270,60.4726123337,15628.069272,6525,8.3469599938,6541,0.4619800486,52321,10.6376546059,319,5.1024608245,0.1003482289,63953.4819052,correct
2520,1684300,60.4513127115,15640.2682028,6510,8.3458669634,6520,0.4655753879,52628,10.6495037582,309,5.0907575738,0.0983125678,63941.8011023,correct
2530,1196391,60.4238898487,11249.7040149,6426,8.3435274445,6425,0.4571353789,44844,10.5106839803,287,5.0970219889,0.0879907889,63875.9469509,correct
2540,1655178,60.4687127306,15443.0617189,6481,8.3399210794,6490,0.4706960575,51282,10.6205146304,300,5.0931609227,0.0929587567,63859.5978521,correct
2550,1652415,60.3242460278,15404.2171225,6471,8.3377103355,6474,0.4692503217,51260,10.629381724,286,5.088215284,0.0799376897,63946.8850128,correct
2560,1663144,60.257974054,15527.9962814,6454,8.3392788071,6459,0.4660767436,51410,10.6367549113,281,5.0845518153,0.0606243375,64098.6162983,correct
2570,1667392,60.1916280035,15586.7431278,6439,8.3387913343,6446,0.4644279169,51517,10.6439472302,253,5.0715066979,0.0509944159,64149.2295876,correct
2580,1637569,60.0617348032,15293.925517,6431,8.3550302668,6403,0.4220043017,51300,10.6428495765,246,5.0742222227,0.0474306123,64085.8055987,correct
2590,1637278,60.100433158,15363.1720531,6405,8.3337414633,6404,0.465161623,52070,10.6648999996,225,5.0734519614,0.0321314234,64183.1382823,correct
2600,1673605,60.0861224721,15705.2061534,6403,8.3354525664,6404,0.4591666042,51823,10.6503554576,224,5.0768264753,0.0207775579,64315.639496,correct
2610,995121,60.7506494185,9597.4356247,6299,8.1984510945,6280,0.7334709791,39911,10.429410331,219,5.0683610014,0.0388453803,64148.9169945,correct
2620,1671821,60.1090170539,15765.8482899,6374,8.3323678304,6371,0.457761973,51784,10.6558626437,236,5.0846505838,0.0433526858,64158.5542454,correct
2630,1431981,60.0606991294,13569.8611549,6338,8.3346207208,6328,0.4377753026,48554,10.5891722715,224,5.0895215271,0.0551619316,64102.7388133,correct
2640,1314113,60.2392754657,12511.6508614,6327,8.3217683752,6315,0.4636127005,46558,10.567037908,227,5.0811033729,0.0611007326,64197.8391405,correct
2650,1156552,60.0979886767,11082.0231186,6272,8.3341695123,6254,0.4355744296,43451,10.5028857816,226,5.0797518791,0.0407413892,64301.0820008,correct
2660,1691680,60.1166887355,16071.1441214,6328,8.3284788476,6326,0.4505258104,51514,10.6449556243,221,5.0788363025,0.0505563799,64110.6072213,correct
2670,1588770,60.0880014099,15158.1476659,6298,8.3304833403,6294,0.4424323815,51115,10.6456125128,229,5.0716137686,0.0318398625,64352.1873403,correct
2680,1364558,60.0549672495,13055.3586108,6277,8.3235102824,6269,0.4465504684,47402,10.5770775218,216,5.0689230586,0.0434105378,64112.86436,correct
2690,1226804,59.9851973094,11816.0051381,6228,8.3368134645,6213,0.413933443,44791,10.5256152907,211,5.0623723034,0.0287141101,64379.0904089,correct
2700,1260319,60.0233131453,12169.9681467,6216,8.3267377931,6205,0.4323345286,45547,10.5399898021,209,5.0589277391,0.0368922808,64308.1071037,correct
2710,1093142,59.9426350831,10580.625222,6193,8.3349146895,6187,0.396690816,42659,10.4911562821,209,5.0602399436,0.0349960441,64244.5476367,correct
2720,1648361,60.0391576845,15826.9960019,6253,8.3215041541,6251,0.4330230648,51633,10.6571201757,212,5.0677421997,0.0248152644,64301.8563884,correct
2730,1098573,59.918437828,10658.1570596,6176,8.3344733155,6165,0.3891244256,43056,10.4955910202,209,5.0705437828,0.0302224899,64223.1784869,correct
2740,1692434,59.9700738699,16288.7806131,6231,8.3240793574,6228,0.4148644742,52732,10.6712250201,214,5.069323986,0.0331161991,64201.4443398,correct
2750,1466066,59.9486673861,14187.0384181,6195,8.328541078,6188,0.4033593868,49372,10.6190256055,211,5.0680446451,0.0339553206,64179.6411416,correct
2760,1301832,59.9935744397,12639.8373523,6179,8.3207823003,6164,0.4101543742,46132,10.5621077422,211,5.0521313168,0.0293885222,64236.6033411,correct
2770,1733871,59.9982616931,16754.5894669,6209,8.3188127096,6207,0.4154020494,52610,10.6794930229,217,5.0595558319,0.0242731887,64296.3298728,correct
2780,1308095,59.9598553622,12866.3364501,6096,8.3204929551,6086,0.4008921308,47074,10.5783476984,211,5.0536642083,0.0387394263,64133.4281553,correct
2790,1453599,60.0098314597,14160.7517857,6160,8.314690949,6149,0.4210618232,49254,10.6180580857,212,5.0469229535,0.0260407645,64303.6494951,correct
2800,1154703,60.0013189539,11374.7665408,6091,8.3065390397,6071,0.4226794078,44460,10.5384585101,208,5.0538910454,0.0408568392,64160.9860828,correct
2810,1204674,60.0021864836,11894.5324996,6077,8.3082271848,6070,0.4183681894,44839,10.5336972762,208,5.0435384165,0.030911623,64303.2307569,correct
2820,1525655,60.0187322822,15011.1277049,6100,8.3093667744,6099,0.4242262355,49595,10.616671619,208,5.0480369514,0.0421445124,64234.8450786,correct
2830,1694774,60.0153117761,16600.6838583,6127,8.31135841,6122,0.4216647437,52059,10.6667643822,211,5.0502205032,0.0444271594,64139.6390747,correct
2840,1376685,60.0288381147,13630.3481775,6063,8.3083639623,6056,0.4240868654,47617,10.5918686951,207,5.0420971503,0.0276837177,64257.9392529,correct
2850,1115591,60.0705724589,11095.0645695,6040,8.296947223,6025,0.4429536195,43251,10.5119231592,210,5.0430945621,0.0399013205,64101.5475951,correct
2860,1726010,60.0307460559,16949.7248487,6113,8.3039572112,6109,0.4260577241,52517,10.6733921964,214,5.0364161814,0.0355839112,64185.7842227,correct
2870,1463253,60.0027309016,14497.8824306,6056,8.3073480358,6050,0.4166128479,49006,10.6141934047,210,5.0428870677,0.0413297311,64190.410754,correct
2880,1645749,60.0380562285,16237.8917009,6085,8.2964166264,6081,0.4353390993,51226,10.6390337945,206,5.0513548097,0.034867127,64302.6964672,correct
2890,1068913,60.0229317073,10745.1502261,5971,8.2948208212,5953,0.4293968262,42073,10.4755213794,209,5.0473042866,0.054663499,64036.1035599,correct
2900,1685356,60.0446273666,16699.1044554,6060,8.2967731639,6058,0.4280419698,51398,10.6434804533,208,5.0404920526,0.0255533527,64284.5764408,correct
2910,1517928,60.0480951666,15038.5555189,6061,8.2975885399,6060,0.4308547994,49263,10.6067645498,210,5.0339998286,0.0410960203,64106.487934,correct
2920,1254931,60.0234738006,12562.5947298,5996,8.2962795026,5986,0.4224729625,45771,10.5584821153,210,5.0325218657,0.0362584114,64152.3717667,correct
2930,1575892,60.0261870737,15708.201262,6022,8.2943271472,6018,0.4177247633,50244,10.634801424,210,5.0280069542,0.0189625858,64361.4141615,correct
2940,1726319,60.0366537123,17196.3524141,6027,8.2943482857,6022,0.4214102409,51890,10.6619076819,206,5.0266615935,0.0369623369,64197.3633115,correct
2950,1606135,60.0176934068,16042.0232984,6009,8.2977527915,6005,0.4138997539,50523,10.6361256928,209,5.030741415,0.0281451326,64268.8902813,correct
2960,1725278,60.0339881457,17268.3092698,5998,8.2944464391,5998,0.4168649849,51859,10.6640310957,203,5.0195955315,0.0241389385,64292.4215936,correct
2970,1323672,60.00693072,13291.4146586,5976,8.2955104881,5971,0.4079388656,46275,10.5676223329,207,5.0198904369,0.0557117597,63893.6535135,correct
2980,1709555,59.9418018139,17073.2767411,6002,8.307871513,5981,0.3819103016,52142,10.6686376833,211,5.0325755625,0.0383252608,64129.6451733,correct
2990,1720892,60.0238295024,17175.6780845,6014,8.2923131912,6013,0.4216256859,52058,10.6585335717,207,5.0341835673,0.046969323,64114.2872582,correct
3000,1704098,60.0265266434,17039.994003,6003,8.2888691966,6000,0.4211053021,52048,10.6645935874,216,5.0417193762,0.037550913,64262.604878,correct
3010,1747544,60.0162015949,17547.4239585,5977,8.2912374986,5973,0.4156173942,52303,10.6671118223,210,5.0327644855,0.0403545396,64266.7376324,correct
3020,1745870,60.0275679174,17531.0020074,5978,8.2900638748,5974,0.4139116119,51945,10.665571727,212,5.0385992252,0.0221203783,64347.5414393,correct
3030,1732886,60.0277779381,17432.7628624,5967,8.2898749092,5968,0.4157308237,51844,10.666889781,212,5.0257856515,0.0299280618,64239.6104365,correct
3040,1752509,60.0165351505,17626.8674376,5967,8.2878825339,5965,0.4095367219,51944,10.6606273532,206,5.016754013,0.034262492,64220.9571898,correct
3050,1730778,60.036083195,17463.7196639,5950,8.2896181562,5949,0.4118481189,51515,10.6509233009,211,5.0258610976,0.0288430215,64255.1341115,correct
3060,1748172,60.0311445327,17587.5257248,5967,8.2858026156,5966,0.4089652548,51813,10.6610502125,209,5.0248407757,0.0422634942,64087.9904655,correct
3070,1748656,60.0346586178,17599.3237217,5965,8.287853173,5960,0.4106355976,51436,10.6552950487,211,5.0323584846,0.0184929535,64366.3783512,correct
3080,1724208,59.9911228808,17407.8044429,5942,8.2928087101,5937,0.3961226523,51557,10.6627510983,210,5.043398814,0.0272536687,64278.4755119,correct
3090,1443273,59.9475830283,14624.8695064,5916,8.293504597,5909,0.3818875156,48019,10.5943240445,210,5.0305771216,0.0276645393,64286.4847856,correct
3100,1704045,59.9717202304,17230.569887,5931,8.2889607156,5930,0.3916012771,51499,10.656243512,209,5.0308850691,0.0183798375,64354.699663,correct
3110,1737464,59.9936936823,17628.4260105,5913,8.2866730281,5911,0.398213036,52076,10.6626108813,211,5.0138650352,0.0288879372,64259.820133,correct
3120,1712732,60.0090014083,17387.8086618,5911,8.2861631241,5910,0.399097609,51246,10.649022148,212,5.0178332491,0.0203138711,64350.5664864,correct
3130,1250186,60.0218167537,12831.4697332,5848,8.2794883727,5841,0.4047729727,44376,10.5273215834,208,5.0137592772,0.0287191486,64245.0376346,correct
3140,1612882,60.0525717318,16458.4047579,5885,8.2766905413,5882,0.4142572083,49945,10.6314384638,210,5.0218238423,0.0185971988,64352.6774672,correct
3150,1556781,60.0160382225,15914.1250213,5871,8.2803172905,5866,0.403635918,49163,10.6111444662,210,5.0315985246,0.0256657548,64270.9898748,correct
3160,1026423,60.032628848,10629.4412627,5797,8.2737163535,5784,0.4079615154,39890,10.4387889316,210,5.0206394539,0.0299421451,64237.0073626,correct
3170,1282802,60.0295049431,13192.7306836,5837,8.2734522243,5822,0.4113533329,45364,10.5480126133,207,5.0152377991,0.0259114535,64275.2311601,correct
3180,1514491,60.0459487709,15553.1125363,5847,8.2729740763,5843,0.4159716163,48746,10.6040051446,206,5.0133281046,0.0280868828,64265.2574667,correct
3190,883010,60.0245150112,9272.61144157,5716,8.269532336,5688,0.4039496376,36141,10.3437829269,205,5.0094035099,0.0304189033,64325.7038537,correct
3200,1359351,60.0511221899,13980.2282925,5839,8.267621652,5827,0.4125498156,45338,10.5387418529,207,5.0002981012,0.0420541815,64296.5725823,correct
3210,1263783,60.5960532781,13189.8487771,5806,8.1638002791,5799,0.6426681333,43853,10.511894377,209,5.0106584295,0.0292580187,64349.8323861,correct
3220,1216255,60.0644116571,12595.4553448,5800,8.2648351829,5788,0.4208504048,43397,10.5023060359,208,5.0193483234,0.0244466068,64308.2211152,correct
3230,1597675,60.031130862,16448.334248,5831,8.2715668279,5829,0.4094707831,49752,10.6274211697,209,5.023898647,0.0236017873,64305.9757875,correct
3240,1297072,60.0474245069,13463.4110631,5785,8.265483017,5781,0.4131911125,45092,10.53966109,205,5.0059570774,0.0193509977,64340.5769379,correct
3250,1721968,60.0424700111,17719.1451585,5835,8.2672060012,5834,0.4110212322,51176,10.6517919509,209,5.0171857502,0.0332981375,64193.3384698,correct
3260,1407536,60.0670000625,14607.1985142,5788,8.2637183596,5784,0.4139258807,46899,10.579338653,204,5.020229027,0.0263477315,64273.1040697,correct
3270,1488700,60.0290730167,15434.4181347,5790,8.2680452486,5785,0.4017757155,48066,10.6009488514,206,5.0166256983,0.0306225573,64231.2972196,correct
3280,1344369,60.0224194399,13943.7152238,5787,8.2663853584,5781,0.3987673603,45400,10.5428211332,210,5.0003388583,0.0279687946,64256.135761,correct
3290,1723759,60.0385140846,17769.9053915,5824,8.2630510279,5819,0.4092408274,50883,10.642642147,210,5.0040451212,0.038823601,64252.9718424,correct
3300,1710572,60.0322184626,17647.2644784,5819,8.2652236388,5817,0.4068199813,51026,10.6428303549,207,5.0086378194,0.0317816448,64279.9907387,correct
3310,1699996,60.0483907021,17600.3489655,5800,8.2600677962,5798,0.4121202518,51190,10.6456411506,206,5.0188151936,0.0242024526,64302.5790572,correct
3320,1720226,60.0394529556,17825.5830169,5794,8.2598902513,5792,0.4079298115,51138,10.6511569215,212,5.0203469987,0.0264050516,64260.8371589,correct
3330,1717123,60.0512968494,17796.9387297,5794,8.2626006213,5794,0.4077829926,51055,10.6524657732,214,5.0207298695,0.0228404779,64320.6719169,correct
3340,1714318,60.1535275252,17742.9929456,5812,8.2597093777,5816,0.4106738893,50717,10.6366697041,240,5.016046338,0.0564588022,64067.117198,correct
3350,1699832,60.230041557,17582.1658939,5823,8.2579452635,5835,0.4140160609,50481,10.6175689887,265,5.0312846494,0.0650431329,64034.3335107,correct
3360,1404872,60.4597635941,14616.8007228,5811,8.2577554698,5818,0.4107657359,45932,10.5207621321,290,5.0346768656,0.1001951607,63826.5722277,correct
3370,1238120,60.7718815624,12946.1256022,5812,8.25220056,5813,0.4131673038,43994,10.4596859583,329,5.0484684067,0.1432682371,63444.8584446,correct
3380,1537542,60.6473267072,15967.0910959,5840,8.250359783,5843,0.4200990185,48636,10.5606112585,377,5.0557197815,0.156001905,63423.8455823,correct
3390,1682728,60.2583620169,17428.4003094,5818,8.2682853452,5796,0.3783578987,51141,10.6366116191,308,5.0405979335,0.1004832131,63863.3105326,correct
3400,1675369,60.0947480824,17379.7476264,5793,8.2542218858,5815,0.4156149268,50169,10.6320994472,259,5.0151220429,0.0378092612,64227.2500821,correct
3410,1697190,60.0672924069,17628.4987031,5783,8.252924536,5801,0.4108645195,50719,10.6419285642,245,5.012065175,0.0467095234,64110.1053743,correct
3420,1523103,60.0422519029,15909.9745999,5748,8.2538729182,5777,0.4093127969,48411,10.5950044134,221,4.9989950576,0.0311147925,64253.4459517,correct
3430,1684779,60.0554701833,17538.6020107,5769,8.2517370963,5789,0.4085988929,50778,10.6414199459,240,5.0058612959,0.0338081216,64235.7963857,correct
3440,1659902,60.2068423317,17323.1856474,5769,8.2518370661,5773,0.404501785,50005,10.6155475927,298,5.0147302413,0.0663880762,64026.3786417,correct
3450,1689920,60.1421937133,17660.3815812,5755,8.2564082081,5769,0.3946712592,50501,10.6207100377,247,5.0208013407,0.0546339606,64200.7681403,correct
3460,1691799,60.1674885728,17715.1578489,5746,8.2537844679,5757,0.3937856887,50575,10.6282746948,241,5.0168989738,0.0597820392,64202.3368211,correct
3470,1691855,60.1326555763,17770.4338865,5725,8.2522798655,5732,0.3974607165,50139,10.6139660879,233,5.0156178045,0.0512685533,64250.5140654,correct
3480,1707321,60.0999671415,17863.8467967,5744,8.2524802924,5752,0.3963950258,50406,10.6221062916,234,4.9941033951,0.0669338438,64116.3545757,correct
3490,1704956,60.1500191207,17957.1241464,5711,8.2487835399,5711,0.3997700171,50843,10.6365397076,223,5.0092293781,0.0472587922,64209.0184396,correct
3500,1697185,60.0754154674,17881.2862154,5702,8.2449331548,5702,0.4014654167,50520,10.6368449328,218,4.9951396827,0.03903755,64229.5512763,correct
3510,1713110,60.0257344829,18075.3534892,5689,8.2444857552,5690,0.3966567825,51212,10.6568533061,209,4.9942400049,0.0302169162,64260.1380191,correct
3520,1722393,60.0165026216,18186.4890922,5684,8.2441954922,5686,0.3965924039,51124,10.6523483856,211,4.9921513527,0.0257563378,64280.7851881,correct
3530,1703510,60.0153453751,18012.1108175,5676,8.2434176099,5675,0.3896146437,50050,10.6294411304,213,4.9871179652,0.0337729364,64212.6442245,correct
3540,1727752,60.0310374406,18269.9920733,5677,8.2431945904,5678,0.3966092335,50149,10.6274012827,208,4.9860829134,0.0275370566,64264.4152183,correct
3550,1728537,60.0208673578,18369.0315156,5648,8.2379920871,5648,0.3942709638,50716,10.6428704735,210,4.9804770429,0.0375884564,64158.4243831,correct
3560,1568496,59.9700018362,16719.2868823,5626,8.2445581665,5624,0.3752743094,48834,10.6080895824,209,4.9854311879,0.0364402223,64291.2431654,correct
3570,1471345,60.0285575443,15788.8305327,5594,8.2337893215,5588,0.3950622713,47571,10.5941170071,209,4.9842229012,0.0463846725,64255.7585051,correct
3580,1625178,60.0540808453,17475.1246195,5585,8.2288128054,5586,0.4027022945,49166,10.6110074172,208,4.9963397032,0.0382078774,64182.5272739,correct
3590,1733867,60.022714545,18508.1636137,5623,8.2322450488,5621,0.3924365814,50470,10.6310402318,207,4.9959422953,0.0249645921,64305.9588641,correct
3600,1735440,60.0197396626,18610.0870109,5597,8.2288005161,5596,0.3904144153,50514,10.6270722173,206,4.9887934107,0.0306663962,64212.1634949,correct
3610,1731933,60.0369592819,18607.7292412,5588,8.2297878336,5584,0.3913830697,50182,10.6282192451,207,4.9755290098,0.0219227444,64332.5949415,correct
3620,1737394,60.034442389,18732.6652299,5568,8.2288389208,5567,0.3900543388,49858,10.6115742884,205,4.9728915918,0.0347146036,64173.6282442,correct
3630,1721714,60.0361093654,18587.4860637,5561,8.2246468546,5556,0.3902299192,49982,10.6198421366,203,4.9762310355,0.0245085205,64290.6100064,correct
3640,1735298,60.0164311836,18748.2255626,5555,8.2282356487,5552,0.384914147,50916,10.6514245805,204,4.9828065413,0.0345703858,64225.1246494,correct
3650,1736016,60.0189871522,18879.1306396,5519,8.2241608853,5517,0.3868002259,50400,10.6343360486,205,4.9849018739,0.0304270016,64267.5538578,correct
3660,1722567,59.9774023304,18709.7236509,5522,8.2265805534,5520,0.3736570167,50170,10.6245380719,205,4.9717305473,0.0457856962,64318.8250055,correct
3670,1742211,60.0018734815,18903.4220615,5530,8.2189141839,5529,0.3846150678,50527,10.6311147377,204,4.9796120566,0.0369974112,64195.5568025,correct
3680,1731178,60.013052384,18865.6756855,5507,8.2127922151,5501,0.3844024777,49745,10.6138416491,203,4.9795464436,0.0238870235,64344.2893256,correct
3690,1744606,60.008483864,19076.3777332,5488,8.2139637369,5487,0.3833078838,50306,10.6316013933,205,4.9756809135,0.0307187245,64234.9141292,correct
3700,1735960,59.9892716422,18982.6788188,5486,8.2141891476,5486,0.3823025265,50834,10.6366968442,207,4.9818861972,0.0248452518,64283.8813947,correct
3710,1254620,59.9739522724,13903.2742055,5412,8.2117570364,5405,0.3785918344,44237,10.5275514089,205,4.9922343939,0.0288396576,64250.811468,correct
3720,1717488,60.0177619873,18885.9996336,5458,8.2060729378,5456,0.3855840658,49859,10.6209172523,207,4.9845275135,0.0247893657,64281.7142249,correct
3730,1674618,60.0288728534,18434.8855676,5453,8.2044819542,5451,0.3894957471,49344,10.6180699888,210,4.9830545718,0.0261940673,64297.7132229,correct
3740,1723173,60.0149561303,18919.8960849,5466,8.2054743018,5460,0.3848528878,49689,10.6216502885,206,4.9692708942,0.0395535515,64206.4645571,correct
3750,1649830,60.0307134674,18162.565927,5453,8.2071300323,5453,0.384560786,48403,10.5962916311,205,4.9762459271,0.0287587821,64314.8431985,correct
3760,1178000,59.9570101868,13086.7811747,5397,8.2021801808,5370,0.3585573597,41561,10.4680346447,204,4.9590669721,0.0478630064,64240.0377892,correct
3770,1750303,59.9966131578,19335.7120236,5431,8.2010935174,5431,0.374128107,50895,10.6543212593,208,4.9764648851,0.0265922915,64296.5547443,correct
3780,1738092,59.9750732412,19204.5311349,5428,8.2113017698,5427,0.3616963752,49703,10.6167871118,207,4.9767049976,0.0273297639,64271.934281,correct
3790,1489172,59.9579927638,16574.6731019,5387,8.212846942,5376,0.3529969419,46264,10.5574376985,203,4.9599146005,0.0283808013,64252.7310085,correct
3800,1082265,59.9458311966,12172.0966229,5330,8.2127005169,5304,0.3485264691,39654,10.4325120899,202,4.9635586656,0.011875237,64422.7244582,correct
3810,1353824,60.4638645791,15119.5845955,5414,8.1209408944,5413,0.5606464908,43502,10.5049147287,205,4.9795595664,0.03567549,64214.7898545,correct
3820,1664881,59.9789017954,18427.3360399,5419,8.2094642914,5418,0.3594413029,48344,10.5942767908,203,4.9767586302,0.0205787356,64337.3498651,correct
3830,1736127,59.9896666546,19251.3271719,5410,8.2021400851,5408,0.3720031287,50173,10.6274553206,205,4.9793877795,0.0320210589,64214.499281,correct
3840,1737025,60.017329054,19263.0452698,5412,8.1972367746,5411,0.373095372,49663,10.62389299,208,4.9764464887,0.0244039874,64294.622523,correct
