time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size,color
2200,1666597,60.05653136,14918.77105,6709,8.384101241,6704,0.463384711,52998,10.68760328,211,5.085060075,0.033175318,64209.77621,attack
2210,1151214,60.05900032,10493.36197,6589,8.385036675,6574,0.453978739,44360,10.53373444,212,5.077431323,0.023418012,64302.40181,attack
2220,1600227,60.0785976,14394.27968,6679,8.378695066,6676,0.464449061,51416,10.65538081,212,5.070748403,0.023688573,64306.00924,attack
2230,1700321,60.10300937,15275.69641,6690,8.372979937,6688,0.469832658,52035,10.66690373,214,5.07101792,0.024224618,64325.58784,attack
2240,1707370,60.10553659,15355.73694,6683,8.374326099,6680,0.470192178,52094,10.65665083,213,5.073719501,0.028662195,64258.69646,attack
2250,1717173,60.09267208,15435.97816,6685,8.373670145,6684,0.467994194,52221,10.65961887,212,5.079573685,0.019315718,64390.13303,attack
2260,1690116,60.07302517,15210.54397,6675,8.373929744,6672,0.47085873,52694,10.66585852,213,5.082108362,0.042461561,64168.17489,attack
2270,1667756,60.07841855,15035.43562,6664,8.372073008,6662,0.471312389,52169,10.65277693,210,5.079146614,0.031814765,64318.91552,attack
2280,1701010,60.10231039,15329.82921,6669,8.372416097,6666,0.471145873,52604,10.67451928,217,5.072235524,0.029653877,64314.36272,attack
2290,1701064,60.08452298,15358.01938,6655,8.375804728,6652,0.460385467,52177,10.65881618,211,5.077005899,0.024274546,64292.30439,attack
2300,1701371,60.10607504,15366.30098,6655,8.37105007,6654,0.470181771,51806,10.64160418,217,5.076116032,0.022338448,64349.71919,attack
2310,1707049,60.08950182,15434.20463,6646,8.375040637,6643,0.465864076,52314,10.65933277,215,5.075521367,0.042428659,64151.05621,attack
2320,1695361,60.08783321,15298.17826,6659,8.369800199,6656,0.470921171,52499,10.65546646,219,5.076502981,0.028302914,64259.46724,attack
2330,1708280,60.08539408,15425.7104,6654,8.371705751,6652,0.468864063,53103,10.67536586,216,5.07103054,0.03522796,64170.97485,attack
2340,1721706,60.08500813,15579.62636,6640,8.372259706,6638,0.464222986,52694,10.66955626,214,5.083175713,0.023422548,64295.47676,attack
2350,1722859,60.08022711,15635.91541,6620,8.371492903,6618,0.462475683,52495,10.6626007,215,5.092287816,0.024848965,64279.83513,attack
2360,1718960,60.08431959,15589.81766,6625,8.367483153,6624,0.461088344,52156,10.65485535,214,5.088259672,0.024786495,64281.83474,attack
2370,1028558,60.00234698,9472.892402,6515,8.381129776,6506,0.425790815,41094,10.45697799,211,5.081616779,0.013469459,64405.80987,attack
2380,1724810,60.06852465,15743.32047,6581,8.365970382,6580,0.457150633,52463,10.66472268,211,5.078496873,0.028710917,64245.34732,attack
2390,1700452,60.07595216,15520.55196,6582,8.363391753,6581,0.462185864,52797,10.6753997,214,5.078689742,0.01672198,64384.5932,attack
2400,1709041,60.05306368,15595.37274,6581,8.363269111,6579,0.45767601,52947,10.67578176,221,5.082393088,0.033721201,64225.81989,attack
2410,1706950,60.02605114,15576.38614,6578,8.371793143,6577,0.439940371,52898,10.67686013,211,5.07436884,0.038509958,64160.48446,attack
2420,1711313,60.03639661,15635.52975,6571,8.367996176,6570,0.442841564,52339,10.65945616,213,5.072041511,0.037921635,64194.03185,attack
2430,1517051,60.02253517,13957.27269,6524,8.370199577,6525,0.435811762,49893,10.62287436,214,5.065496184,0.040826306,64193.82466,attack
2440,1560546,60.01965466,14326.00673,6538,8.367581892,6558,0.43932368,51013,10.6495865,212,5.083709723,0.036365723,64239.20359,attack
2450,1157216,59.94552702,10675.58064,6498,8.391340571,6425,0.382567382,44659,10.53300117,239,5.088444968,0.060429141,64050.50495,attack
2460,1712834,60.27534601,15690.22219,6580,8.360400579,6596,0.455199697,52989,10.67710726,291,5.103751469,0.076143988,64051.44089,attack
2470,1694724,60.60769246,15605.18247,6582,8.356425334,6600,0.464065745,52671,10.63312753,355,5.121005067,0.130230683,63516.36045,attack
2480,1682670,60.71273215,15511.61449,6586,8.352581954,6600,0.468658706,52245,10.61918433,356,5.125413809,0.132916382,63518.15947,attack
2490,1681086,60.6135861,15497.58951,6575,8.350163227,6585,0.468451023,52140,10.62302044,335,5.118186818,0.116180717,63798.48051,attack
2500,1674416,60.45443367,15411.97792,6568,8.348282472,6579,0.467001822,51910,10.61766399,314,5.107854346,0.095586509,63942.96289,attack
2510,1686270,60.47261233,15628.06927,6525,8.346959994,6541,0.461980049,52321,10.63765461,319,5.102460825,0.100348229,63953.48191,attack
2520,1684300,60.45131271,15640.2682,6510,8.345866963,6520,0.465575388,52628,10.64950376,309,5.090757574,0.098312568,63941.8011,attack
2530,1196391,60.42388985,11249.70401,6426,8.343527445,6425,0.457135379,44844,10.51068398,287,5.097021989,0.087990789,63875.94695,attack
2540,1655178,60.46871273,15443.06172,6481,8.339921079,6490,0.470696058,51282,10.62051463,300,5.093160923,0.092958757,63859.59785,attack
2550,1652415,60.32424603,15404.21712,6471,8.337710336,6474,0.469250322,51260,10.62938172,286,5.088215284,0.07993769,63946.88501,attack
2560,1663144,60.25797405,15527.99628,6454,8.339278807,6459,0.466076744,51410,10.63675491,281,5.084551815,0.060624338,64098.6163,attack
2570,1667392,60.191628,15586.74313,6439,8.338791334,6446,0.464427917,51517,10.64394723,253,5.071506698,0.050994416,64149.22959,attack
2580,1637569,60.0617348,15293.92552,6431,8.355030267,6403,0.422004302,51300,10.64284958,246,5.074222223,0.047430612,64085.8056,attack
2590,1637278,60.10043316,15363.17205,6405,8.333741463,6404,0.465161623,52070,10.6649,225,5.073451961,0.032131423,64183.13828,attack
2600,1673605,60.08612247,15705.20615,6403,8.335452566,6404,0.459166604,51823,10.65035546,224,5.076826475,0.020777558,64315.6395,attack
2610,995121,60.75064942,9597.435625,6299,8.198451095,6280,0.733470979,39911,10.42941033,219,5.068361001,0.03884538,64148.91699,attack
2620,1671821,60.10901705,15765.84829,6374,8.33236783,6371,0.457761973,51784,10.65586264,236,5.084650584,0.043352686,64158.55425,attack
2630,1431981,60.06069913,13569.86115,6338,8.334620721,6328,0.437775303,48554,10.58917227,224,5.089521527,0.055161932,64102.73881,attack
2640,1314113,60.23927547,12511.65086,6327,8.321768375,6315,0.463612701,46558,10.56703791,227,5.081103373,0.061100733,64197.83914,attack
2650,1156552,60.09798868,11082.02312,6272,8.334169512,6254,0.43557443,43451,10.50288578,226,5.079751879,0.040741389,64301.082,attack
2660,1691680,60.11668874,16071.14412,6328,8.328478848,6326,0.45052581,51514,10.64495562,221,5.078836303,0.05055638,64110.60722,attack
2670,1588770,60.08800141,15158.14767,6298,8.33048334,6294,0.442432382,51115,10.64561251,229,5.071613769,0.031839863,64352.18734,attack
2680,1364558,60.05496725,13055.35861,6277,8.323510282,6269,0.446550468,47402,10.57707752,216,5.068923059,0.043410538,64112.86436,attack
2690,1226804,59.98519731,11816.00514,6228,8.336813465,6213,0.413933443,44791,10.52561529,211,5.062372303,0.02871411,64379.09041,attack
2700,1260319,60.02331315,12169.96815,6216,8.326737793,6205,0.432334529,45547,10.5399898,209,5.058927739,0.036892281,64308.1071,attack
2710,1093142,59.94263508,10580.62522,6193,8.33491469,6187,0.396690816,42659,10.49115628,209,5.060239944,0.034996044,64244.54764,attack
2720,1648361,60.03915768,15826.996,6253,8.321504154,6251,0.433023065,51633,10.65712018,212,5.0677422,0.024815264,64301.85639,attack
2730,1098573,59.91843783,10658.15706,6176,8.334473316,6165,0.389124426,43056,10.49559102,209,5.070543783,0.03022249,64223.17849,attack
2740,1692434,59.97007387,16288.78061,6231,8.324079357,6228,0.414864474,52732,10.67122502,214,5.069323986,0.033116199,64201.44434,attack
2750,1466066,59.94866739,14187.03842,6195,8.328541078,6188,0.403359387,49372,10.61902561,211,5.068044645,0.033955321,64179.64114,attack
2760,1301832,59.99357444,12639.83735,6179,8.3207823,6164,0.410154374,46132,10.56210774,211,5.052131317,0.029388522,64236.60334,attack
2770,1733871,59.99826169,16754.58947,6209,8.31881271,6207,0.415402049,52610,10.67949302,217,5.059555832,0.024273189,64296.32987,attack
2780,1308095,59.95985536,12866.33645,6096,8.320492955,6086,0.400892131,47074,10.5783477,211,5.053664208,0.038739426,64133.42816,attack
2790,1453599,60.00983146,14160.75179,6160,8.314690949,6149,0.421061823,49254,10.61805809,212,5.046922954,0.026040765,64303.6495,attack
2800,1154703,60.00131895,11374.76654,6091,8.30653904,6071,0.422679408,44460,10.53845851,208,5.053891045,0.040856839,64160.98608,attack
2810,1204674,60.00218648,11894.5325,6077,8.308227185,6070,0.418368189,44839,10.53369728,208,5.043538417,0.030911623,64303.23076,attack
2820,1525655,60.01873228,15011.1277,6100,8.309366774,6099,0.424226236,49595,10.61667162,208,5.048036951,0.042144512,64234.84508,attack
2830,1694774,60.01531178,16600.68386,6127,8.31135841,6122,0.421664744,52059,10.66676438,211,5.050220503,0.044427159,64139.63907,attack
2840,1376685,60.02883811,13630.34818,6063,8.308363962,6056,0.424086865,47617,10.5918687,207,5.04209715,0.027683718,64257.93925,attack
2850,1115591,60.07057246,11095.06457,6040,8.296947223,6025,0.44295362,43251,10.51192316,210,5.043094562,0.039901321,64101.5476,attack
2860,1726010,60.03074606,16949.72485,6113,8.303957211,6109,0.426057724,52517,10.6733922,214,5.036416181,0.035583911,64185.78422,attack
2870,1463253,60.0027309,14497.88243,6056,8.307348036,6050,0.416612848,49006,10.6141934,210,5.042887068,0.041329731,64190.41075,attack
2880,1645749,60.03805623,16237.8917,6085,8.296416626,6081,0.435339099,51226,10.63903379,206,5.05135481,0.034867127,64302.69647,attack
2890,1068913,60.02293171,10745.15023,5971,8.294820821,5953,0.429396826,42073,10.47552138,209,5.047304287,0.054663499,64036.10356,attack
2900,1685356,60.04462737,16699.10446,6060,8.296773164,6058,0.42804197,51398,10.64348045,208,5.040492053,0.025553353,64284.57644,attack
2910,1517928,60.04809517,15038.55552,6061,8.29758854,6060,0.430854799,49263,10.60676455,210,5.033999829,0.04109602,64106.48793,attack
2920,1254931,60.0234738,12562.59473,5996,8.296279503,5986,0.422472963,45771,10.55848212,210,5.032521866,0.036258411,64152.37177,attack
2930,1575892,60.02618707,15708.20126,6022,8.294327147,6018,0.417724763,50244,10.63480142,210,5.028006954,0.018962586,64361.41416,attack
2940,1726319,60.03665371,17196.35241,6027,8.294348286,6022,0.421410241,51890,10.66190768,206,5.026661594,0.036962337,64197.36331,attack
2950,1606135,60.01769341,16042.0233,6009,8.297752792,6005,0.413899754,50523,10.63612569,209,5.030741415,0.028145133,64268.89028,attack
2960,1725278,60.03398815,17268.30927,5998,8.294446439,5998,0.416864985,51859,10.6640311,203,5.019595532,0.024138939,64292.42159,attack
2970,1323672,60.00693072,13291.41466,5976,8.295510488,5971,0.407938866,46275,10.56762233,207,5.019890437,0.05571176,63893.65351,attack
2980,1709555,59.94180181,17073.27674,6002,8.307871513,5981,0.381910302,52142,10.66863768,211,5.032575563,0.038325261,64129.64517,attack
2990,1720892,60.0238295,17175.67808,6014,8.292313191,6013,0.421625686,52058,10.65853357,207,5.034183567,0.046969323,64114.28726,attack
3000,1704098,60.02652664,17039.994,6003,8.288869197,6000,0.421105302,52048,10.66459359,216,5.041719376,0.037550913,64262.60488,attack
3010,1747544,60.01620159,17547.42396,5977,8.291237499,5973,0.415617394,52303,10.66711182,210,5.032764486,0.04035454,64266.73763,attack
3020,1745870,60.02756792,17531.00201,5978,8.290063875,5974,0.413911612,51945,10.66557173,212,5.038599225,0.022120378,64347.54144,attack
3030,1732886,60.02777794,17432.76286,5967,8.289874909,5968,0.415730824,51844,10.66688978,212,5.025785652,0.029928062,64239.61044,attack
3040,1752509,60.01653515,17626.86744,5967,8.287882534,5965,0.409536722,51944,10.66062735,206,5.016754013,0.034262492,64220.95719,attack
3050,1730778,60.0360832,17463.71966,5950,8.289618156,5949,0.411848119,51515,10.6509233,211,5.025861098,0.028843022,64255.13411,attack
3060,1748172,60.03114453,17587.52572,5967,8.285802616,5966,0.408965255,51813,10.66105021,209,5.024840776,0.042263494,64087.99047,attack
3070,1748656,60.03465862,17599.32372,5965,8.287853173,5960,0.410635598,51436,10.65529505,211,5.032358485,0.018492954,64366.37835,attack
3080,1724208,59.99112288,17407.80444,5942,8.29280871,5937,0.396122652,51557,10.6627511,210,5.043398814,0.027253669,64278.47551,attack
3090,1443273,59.94758303,14624.86951,5916,8.293504597,5909,0.381887516,48019,10.59432404,210,5.030577122,0.027664539,64286.48479,attack
3100,1704045,59.97172023,17230.56989,5931,8.288960716,5930,0.391601277,51499,10.65624351,209,5.030885069,0.018379838,64354.69966,attack
3110,1737464,59.99369368,17628.42601,5913,8.286673028,5911,0.398213036,52076,10.66261088,211,5.013865035,0.028887937,64259.82013,attack
3120,1712732,60.00900141,17387.80866,5911,8.286163124,5910,0.399097609,51246,10.64902215,212,5.017833249,0.020313871,64350.56649,attack
3130,1250186,60.02181675,12831.46973,5848,8.279488373,5841,0.404772973,44376,10.52732158,208,5.013759277,0.028719149,64245.03763,attack
3140,1612882,60.05257173,16458.40476,5885,8.276690541,5882,0.414257208,49945,10.63143846,210,5.021823842,0.018597199,64352.67747,attack
3150,1556781,60.01603822,15914.12502,5871,8.280317291,5866,0.403635918,49163,10.61114447,210,5.031598525,0.025665755,64270.98987,attack
3160,1026423,60.03262885,10629.44126,5797,8.273716354,5784,0.407961515,39890,10.43878893,210,5.020639454,0.029942145,64237.00736,attack
3170,1282802,60.02950494,13192.73068,5837,8.273452224,5822,0.411353333,45364,10.54801261,207,5.015237799,0.025911454,64275.23116,attack
3180,1514491,60.04594877,15553.11254,5847,8.272974076,5843,0.415971616,48746,10.60400514,206,5.013328105,0.028086883,64265.25747,attack
3190,883010,60.02451501,9272.611442,5716,8.269532336,5688,0.403949638,36141,10.34378293,205,5.00940351,0.030418903,64325.70385,attack
3200,1359351,60.05112219,13980.22829,5839,8.267621652,5827,0.412549816,45338,10.53874185,207,5.000298101,0.042054182,64296.57258,attack
3210,1263783,60.59605328,13189.84878,5806,8.163800279,5799,0.642668133,43853,10.51189438,209,5.01065843,0.029258019,64349.83239,attack
3220,1216255,60.06441166,12595.45534,5800,8.264835183,5788,0.420850405,43397,10.50230604,208,5.019348323,0.024446607,64308.22112,attack
3230,1597675,60.03113086,16448.33425,5831,8.271566828,5829,0.409470783,49752,10.62742117,209,5.023898647,0.023601787,64305.97579,attack
3240,1297072,60.04742451,13463.41106,5785,8.265483017,5781,0.413191113,45092,10.53966109,205,5.005957077,0.019350998,64340.57694,attack
3250,1721968,60.04247001,17719.14516,5835,8.267206001,5834,0.411021232,51176,10.65179195,209,5.01718575,0.033298138,64193.33847,attack
3260,1407536,60.06700006,14607.19851,5788,8.26371836,5784,0.413925881,46899,10.57933865,204,5.020229027,0.026347732,64273.10407,attack
3270,1488700,60.02907302,15434.41813,5790,8.268045249,5785,0.401775716,48066,10.60094885,206,5.016625698,0.030622557,64231.29722,attack
3280,1344369,60.02241944,13943.71522,5787,8.266385358,5781,0.39876736,45400,10.54282113,210,5.000338858,0.027968795,64256.13576,attack
3290,1723759,60.03851408,17769.90539,5824,8.263051028,5819,0.409240827,50883,10.64264215,210,5.004045121,0.038823601,64252.97184,attack
3300,1710572,60.03221846,17647.26448,5819,8.265223639,5817,0.406819981,51026,10.64283035,207,5.008637819,0.031781645,64279.99074,attack
3310,1699996,60.0483907,17600.34897,5800,8.260067796,5798,0.412120252,51190,10.64564115,206,5.018815194,0.024202453,64302.57906,attack
3320,1720226,60.03945296,17825.58302,5794,8.259890251,5792,0.407929812,51138,10.65115692,212,5.020346999,0.026405052,64260.83716,attack
3330,1717123,60.05129685,17796.93873,5794,8.262600621,5794,0.407782993,51055,10.65246577,214,5.02072987,0.022840478,64320.67192,attack
3340,1714318,60.15352753,17742.99295,5812,8.259709378,5816,0.410673889,50717,10.6366697,240,5.016046338,0.056458802,64067.1172,attack
3350,1699832,60.23004156,17582.16589,5823,8.257945264,5835,0.414016061,50481,10.61756899,265,5.031284649,0.065043133,64034.33351,attack
3360,1404872,60.45976359,14616.80072,5811,8.25775547,5818,0.410765736,45932,10.52076213,290,5.034676866,0.100195161,63826.57223,attack
3370,1238120,60.77188156,12946.1256,5812,8.25220056,5813,0.413167304,43994,10.45968596,329,5.048468407,0.143268237,63444.85844,attack
3380,1537542,60.64732671,15967.0911,5840,8.250359783,5843,0.420099019,48636,10.56061126,377,5.055719782,0.156001905,63423.84558,attack
3390,1682728,60.25836202,17428.40031,5818,8.268285345,5796,0.378357899,51141,10.63661162,308,5.040597934,0.100483213,63863.31053,attack
3400,1675369,60.09474808,17379.74763,5793,8.254221886,5815,0.415614927,50169,10.63209945,259,5.015122043,0.037809261,64227.25008,attack
3410,1697190,60.06729241,17628.4987,5783,8.252924536,5801,0.41086452,50719,10.64192856,245,5.012065175,0.046709523,64110.10537,attack
3420,1523103,60.0422519,15909.9746,5748,8.253872918,5777,0.409312797,48411,10.59500441,221,4.998995058,0.031114793,64253.44595,attack
3430,1684779,60.05547018,17538.60201,5769,8.251737096,5789,0.408598893,50778,10.64141995,240,5.005861296,0.033808122,64235.79639,attack
3440,1659902,60.20684233,17323.18565,5769,8.251837066,5773,0.404501785,50005,10.61554759,298,5.014730241,0.066388076,64026.37864,attack
3450,1689920,60.14219371,17660.38158,5755,8.256408208,5769,0.394671259,50501,10.62071004,247,5.020801341,0.054633961,64200.76814,attack
3460,1691799,60.16748857,17715.15785,5746,8.253784468,5757,0.393785689,50575,10.62827469,241,5.016898974,0.059782039,64202.33682,attack
3470,1691855,60.13265558,17770.43389,5725,8.252279866,5732,0.397460717,50139,10.61396609,233,5.015617805,0.051268553,64250.51407,attack
3480,1707321,60.09996714,17863.8468,5744,8.252480292,5752,0.396395026,50406,10.62210629,234,4.994103395,0.066933844,64116.35458,attack
3490,1704956,60.15001912,17957.12415,5711,8.24878354,5711,0.399770017,50843,10.63653971,223,5.009229378,0.047258792,64209.01844,attack
3500,1697185,60.07541547,17881.28622,5702,8.244933155,5702,0.401465417,50520,10.63684493,218,4.995139683,0.03903755,64229.55128,attack
3510,1713110,60.02573448,18075.35349,5689,8.244485755,5690,0.396656783,51212,10.65685331,209,4.994240005,0.030216916,64260.13802,attack
3520,1722393,60.01650262,18186.48909,5684,8.244195492,5686,0.396592404,51124,10.65234839,211,4.992151353,0.025756338,64280.78519,attack
3530,1703510,60.01534538,18012.11082,5676,8.24341761,5675,0.389614644,50050,10.62944113,213,4.987117965,0.033772936,64212.64422,attack
3540,1727752,60.03103744,18269.99207,5677,8.24319459,5678,0.396609234,50149,10.62740128,208,4.986082913,0.027537057,64264.41522,attack
3550,1728537,60.02086736,18369.03152,5648,8.237992087,5648,0.394270964,50716,10.64287047,210,4.980477043,0.037588456,64158.42438,attack
3560,1568496,59.97000184,16719.28688,5626,8.244558167,5624,0.375274309,48834,10.60808958,209,4.985431188,0.036440222,64291.24317,attack
3570,1471345,60.02855754,15788.83053,5594,8.233789322,5588,0.395062271,47571,10.59411701,209,4.984222901,0.046384673,64255.75851,attack
3580,1625178,60.05408085,17475.12462,5585,8.228812805,5586,0.402702295,49166,10.61100742,208,4.996339703,0.038207877,64182.52727,attack
3590,1733867,60.02271455,18508.16361,5623,8.232245049,5621,0.392436581,50470,10.63104023,207,4.995942295,0.024964592,64305.95886,attack
3600,1735440,60.01973966,18610.08701,5597,8.228800516,5596,0.390414415,50514,10.62707222,206,4.988793411,0.030666396,64212.16349,attack
3610,1731933,60.03695928,18607.72924,5588,8.229787834,5584,0.39138307,50182,10.62821925,207,4.97552901,0.021922744,64332.59494,attack
3620,1737394,60.03444239,18732.66523,5568,8.228838921,5567,0.390054339,49858,10.61157429,205,4.972891592,0.034714604,64173.62824,attack
3630,1721714,60.03610937,18587.48606,5561,8.224646855,5556,0.390229919,49982,10.61984214,203,4.976231036,0.024508521,64290.61001,attack
3640,1735298,60.01643118,18748.22556,5555,8.228235649,5552,0.384914147,50916,10.65142458,204,4.982806541,0.034570386,64225.12465,attack
3650,1736016,60.01898715,18879.13064,5519,8.224160885,5517,0.386800226,50400,10.63433605,205,4.984901874,0.030427002,64267.55386,attack
3660,1722567,59.97740233,18709.72365,5522,8.226580553,5520,0.373657017,50170,10.62453807,205,4.971730547,0.045785696,64318.82501,attack
3670,1742211,60.00187348,18903.42206,5530,8.218914184,5529,0.384615068,50527,10.63111474,204,4.979612057,0.036997411,64195.5568,attack
3680,1731178,60.01305238,18865.67569,5507,8.212792215,5501,0.384402478,49745,10.61384165,203,4.979546444,0.023887024,64344.28933,attack
3690,1744606,60.00848386,19076.37773,5488,8.213963737,5487,0.383307884,50306,10.63160139,205,4.975680914,0.030718725,64234.91413,attack
3700,1735960,59.98927164,18982.67882,5486,8.214189148,5486,0.382302527,50834,10.63669684,207,4.981886197,0.024845252,64283.88139,attack
3710,1254620,59.97395227,13903.27421,5412,8.211757036,5405,0.378591834,44237,10.52755141,205,4.992234394,0.028839658,64250.81147,attack
3720,1717488,60.01776199,18885.99963,5458,8.206072938,5456,0.385584066,49859,10.62091725,207,4.984527514,0.024789366,64281.71422,attack
3730,1674618,60.02887285,18434.88557,5453,8.204481954,5451,0.389495747,49344,10.61806999,210,4.983054572,0.026194067,64297.71322,attack
3740,1723173,60.01495613,18919.89608,5466,8.205474302,5460,0.384852888,49689,10.62165029,206,4.969270894,0.039553552,64206.46456,attack
3750,1649830,60.03071347,18162.56593,5453,8.207130032,5453,0.384560786,48403,10.59629163,205,4.976245927,0.028758782,64314.8432,attack
3760,1178000,59.95701019,13086.78117,5397,8.202180181,5370,0.35855736,41561,10.46803464,204,4.959066972,0.047863006,64240.03779,attack
3770,1750303,59.99661316,19335.71202,5431,8.201093517,5431,0.374128107,50895,10.65432126,208,4.976464885,0.026592292,64296.55474,attack
3780,1738092,59.97507324,19204.53113,5428,8.21130177,5427,0.361696375,49703,10.61678711,207,4.976704998,0.027329764,64271.93428,attack
3790,1489172,59.95799276,16574.6731,5387,8.212846942,5376,0.352996942,46264,10.5574377,203,4.959914601,0.028380801,64252.73101,attack
3800,1082265,59.9458312,12172.09662,5330,8.212700517,5304,0.348526469,39654,10.43251209,202,4.963558666,0.011875237,64422.72446,attack
3810,1353824,60.46386458,15119.5846,5414,8.120940894,5413,0.560646491,43502,10.50491473,205,4.979559566,0.03567549,64214.78985,attack
3820,1664881,59.9789018,18427.33604,5419,8.209464291,5418,0.359441303,48344,10.59427679,203,4.97675863,0.020578736,64337.34987,attack
3830,1736127,59.98966665,19251.32717,5410,8.202140085,5408,0.372003129,50173,10.62745532,205,4.97938778,0.032021059,64214.49928,attack
3840,1737025,60.01732905,19263.04527,5412,8.197236775,5411,0.373095372,49663,10.62389299,208,4.976446489,0.024403987,64294.62252,attack
3850,1752650,60.01159159,19506.5497,5392,8.198484524,5390,0.372396328,49630,10.61939972,207,4.974177354,0.031855267,64230.55626,attack
3860,1746634,60.01380369,19472.81256,5383,8.195324629,5382,0.370207034,49430,10.6220819,207,4.965259437,0.03342369,64209.47908,attack
3870,1753100,60.01086475,19580.3177,5373,8.193252915,5372,0.37188392,49788,10.62613304,204,4.979165326,0.024824409,64330.60913,attack
3880,1742063,59.99443017,19458.96053,5371,8.193776524,5369,0.371862294,50024,10.62734907,203,4.987718223,0.034468916,64181.9885,attack
3890,1749850,60.00391691,19578.19392,5363,8.194477566,5360,0.37274268,49976,10.6180492,201,4.982531667,0.023453322,64308.19821,attack
3900,1734710,60.00790795,19402.85517,5365,8.191803568,5361,0.375924632,50349,10.636182,203,4.969291555,0.032354356,64202.0961,attack
3910,1731396,59.98934386,19370.6285,5362,8.1912098,5361,0.375941854,50091,10.62186886,200,4.973017628,0.021190712,64324.08024,attack
3920,1729418,59.97981575,19392.44214,5349,8.190354463,5347,0.376451899,50390,10.63341462,199,4.970132689,0.032578478,64262.92394,attack
3930,1699208,59.95008498,19065.63054,5343,8.193051977,5343,0.367093376,50748,10.65076463,200,4.974728719,0.038456133,64226.48817,attack
3940,1732699,59.97857447,19505.40841,5328,8.190156244,5328,0.375751431,50475,10.62734492,200,4.991247674,0.031289831,64314.96833,attack
3950,1725807,59.95660233,19406.13728,5332,8.190277539,5332,0.372742621,51127,10.64670967,202,4.987238423,0.048082338,64193.93557,attack
3960,813207,60.0351362,9372.430985,5209,8.169851027,5203,0.388082704,33024,10.26288066,202,4.946676729,0.016697218,64383.70726,attack
