time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size,color
8680,9550,501.8635741,15256.97436,321,0.636021535,338,0.64366568,306,0.601176357,264,0.612298052,0.488191429,22479.59953,no_attack
8690,10860,432.1652327,12833.17033,378,0.700121946,391,0.6947737,404,0.684028459,384,0.692455686,0.553558929,19951.69209,no_attack
8700,12693,394.6798259,12566.12846,418,0.689051325,407,0.692165555,450,0.671102493,362,0.684807445,0.546657057,21199.06674,no_attack
8710,9489,332.7723035,10469.01667,310,0.709753104,306,0.711711863,406,0.707293126,343,0.724019874,0.522725582,18818.40072,no_attack
8720,10483,435.7044759,17726.56031,268,0.690244603,286,0.688080758,304,0.632194493,279,0.644522316,0.498104169,21472.35224,no_attack
8730,9616,400.0859889,13873.99638,290,0.715944487,294,0.709952316,296,0.680765055,282,0.689209697,0.463056962,21455.36736,no_attack
8740,9430,400.6274218,12801,303,0.705312888,310,0.715676227,354,0.674872686,330,0.683293715,0.524441901,21257.3053,no_attack
8750,9601,377.7222106,12554.01736,301,0.736678985,310,0.733399793,317,0.686042759,293,0.694085668,0.451679484,20262.17133,no_attack
8760,10723,430.8138837,14814.43871,324,0.676545171,323,0.672894216,383,0.621850407,290,0.639318451,0.506909634,21007.06135,no_attack
8770,9666,364.2898897,11752.62752,312,0.702021102,302,0.705193463,318,0.655892598,269,0.673998037,0.470628946,19686.86239,no_attack
8780,10236,445.5282408,18173.988,262,0.66016126,278,0.650971116,274,0.614323254,241,0.631888041,0.46547482,21695.64238,no_attack
8790,7801,308.5640299,8677.804348,290,0.740496039,296,0.737995581,303,0.693688439,278,0.701414763,0.44302592,18326.42476,no_attack
8800,10254,368.4519663,13796.0293,282,0.7014501,290,0.704928509,296,0.697747238,280,0.706086283,0.41353892,19761.31178,no_attack
8810,11239,431.0343566,16829.86411,301,0.706205747,311,0.705363233,310,0.651361639,295,0.658590746,0.472815959,20296.10833,no_attack
8820,9882,386.0889477,13896.37363,289,0.718247864,301,0.705523723,290,0.683970403,277,0.699063846,0.445426829,19847.9484,no_attack
8830,10289,359.4018537,13901.39245,277,0.727805196,284,0.726616212,296,0.674808421,282,0.680068338,0.4524834,18933.98546,no_attack
8840,9776,396.7463054,15101.15625,267,0.731713531,276,0.730712601,287,0.709562855,263,0.722430352,0.442621456,19225.82256,no_attack
8850,9368,371.9661706,12916.49071,279,0.718340766,286,0.716839158,297,0.700004511,267,0.713728837,0.453149341,20502.09624,no_attack
8860,11117,364.2057205,14572.17329,286,0.699649033,296,0.7084599,305,0.665940211,284,0.676208064,0.423795808,19266.94406,no_attack
8870,10053,370.3757116,13104.4947,296,0.699057994,301,0.69880561,295,0.657094314,275,0.672887644,0.40561329,19218.05792,no_attack
8880,12638,473.588903,20716.22569,304,0.681500275,316,0.683094756,336,0.644337057,313,0.658166464,0.499100318,19145.21392,no_attack
8890,11962,488.3373585,19740.41695,304,0.648502853,315,0.647650715,319,0.612427032,301,0.626720976,0.478633807,13812.41526,no_attack
8900,10640,389.1536937,15108.57143,284,0.692528639,300,0.692299855,306,0.672124671,290,0.684190122,0.449873204,18634.29135,no_attack
8910,19016,654.8782196,46047.64074,281,0.537551834,294,0.537329788,310,0.524267804,281,0.535157547,0.433387259,13242.15381,no_attack
8920,10208,398.0599626,15109.9403,276,0.701932531,292,0.694823513,295,0.653240022,271,0.654625627,0.465408945,20670.42623,no_attack
8930,11170,400.171875,15858.76868,293,0.695304831,308,0.693479492,340,0.64256708,290,0.660093146,0.332614845,20907.25422,no_attack
8940,10839,363.1888766,13579.99654,302,0.730032782,316,0.725528603,317,0.673713279,295,0.685210172,0.462953534,19425.3263,no_attack
8950,10436,349.6771064,12132.63,309,0.746600063,326,0.744751515,321,0.688299004,304,0.69898312,0.469300665,19148.2713,no_attack
8960,10069,345.7689469,11294.36808,319,0.748584338,333,0.74101335,370,0.682583646,344,0.693468211,0.503568062,19503.92511,no_attack
8970,10405,334.3464392,12216.59507,297,0.741122793,305,0.735061895,345,0.694536008,329,0.697688461,0.453029516,20156.52848,no_attack
8980,9723,394.9645178,13675.64643,289,0.715460145,302,0.708422086,322,0.654894621,298,0.664342374,0.507467835,21142.18185,no_attack
8990,9677,351.9339623,12810.39623,274,0.749734018,286,0.746290601,345,0.705896361,318,0.709144282,0.512549909,18602.85144,no_attack
9000,12538,484.5999359,21233.97895,300,0.684804264,310,0.683940582,298,0.628339398,273,0.640690714,0.475537303,21529.88677,no_attack
9010,13079,539.7315354,26684,274,0.662809541,279,0.659145817,277,0.60658668,266,0.619300768,0.425094348,21835.01257,no_attack
9020,8096,286.4562229,8965.635659,267,0.713671337,271,0.717752281,254,0.665770145,240,0.677305409,0.367140568,16942.41028,no_attack
9030,9919,350.5979925,12438.66187,291,0.720448759,302,0.723604308,317,0.676205925,298,0.69340981,0.322689916,17769.4894,no_attack
9040,11471,393.8767495,15263.72542,307,0.687115571,322,0.690427484,335,0.640393088,303,0.650483001,0.282636114,99542.5391,no_attack
9050,11268,418.9517665,15904.59797,306,0.690284227,316,0.68835287,325,0.636081796,300,0.653046237,0.485399666,20398.37288,no_attack
9060,13063,439.107574,18784.84868,321,0.69217132,334,0.695282867,377,0.633881489,359,0.643963013,0.530241707,19840.88697,no_attack
9070,12258,465.8164117,19838.58537,301,0.652023118,315,0.650878851,301,0.609176614,274,0.625934493,0.448744286,20835.21001,no_attack
9080,11581,434.7416811,17419.85764,300,0.681396428,306,0.683419082,305,0.629878079,301,0.644315161,0.476728964,19782.08189,no_attack
9090,12624,484.9005639,20626.29392,308,0.669302374,315,0.676044577,306,0.616168818,293,0.641075993,0.476172724,20415.72425,no_attack
9100,9669,375.95765,12361.69283,302,0.726067933,309,0.735220279,301,0.6478117,295,0.67428197,0.428468538,17504.38094,no_attack
9110,10199,370.8095379,13139.83624,299,0.717510022,305,0.722257247,317,0.662622117,297,0.677083708,0.425345552,17311.38751,no_attack
9120,8202,262.6445289,7315.501706,310,0.754216227,318,0.755706725,309,0.693434576,288,0.696369899,0.420702808,18100.79647,no_attack
9130,11933,466.7113671,20635.92937,288,0.703127861,291,0.699603712,293,0.652759574,265,0.671337595,0.452638253,19018.8485,no_attack
9140,8979,301.3660474,10011.17844,281,0.73749322,293,0.736167843,300,0.706965755,283,0.714592751,0.432938493,18680.35911,no_attack
9150,9834,385.4027366,13479.46071,299,0.704083671,305,0.703928465,315,0.647152488,294,0.659905506,0.460412981,20390.60778,no_attack
9160,8744,314.6676619,9927.992754,292,0.717887832,301,0.720672926,295,0.669635528,275,0.67861456,0.40769836,19217.55972,no_attack
9170,11613,391.1386899,16302.60432,289,0.710460355,294,0.712319257,296,0.684887854,287,0.68493961,0.42881825,20025.53077,no_attack
9180,10729,384.6869679,16382.14741,263,0.689131572,269,0.690244757,257,0.641877203,249,0.648842588,0.436055639,21896.66657,no_attack
9190,10233,325.0078501,11957.23827,292,0.747553931,300,0.75753545,318,0.699596285,302,0.704403183,0.458847431,18408.36424,no_attack
9200,11103,425.2589915,17758.17358,275,0.709860538,279,0.716942138,334,0.663341789,303,0.677011977,0.49477653,20015.3537,no_attack
9210,11244,449.2976254,18301.93455,289,0.718026994,299,0.72122306,295,0.658102732,272,0.667144132,0.427941905,20677.35413,no_attack
9220,12201,402.3509868,16698.25256,312,0.731084799,318,0.736790573,352,0.674061277,332,0.689920785,0.446384929,16539.14819,no_attack
9230,12664,410.9943767,17297.38333,313,0.717691605,312,0.72275802,348,0.675111839,331,0.68945293,0.450122067,18466.27499,no_attack
9240,15156,508.3595573,27993.17153,293,0.702371273,305,0.706710317,293,0.65870213,283,0.671780639,0.450166681,19340.24172,no_attack
9250,15434,513.7815241,28448.34173,292,0.686120104,298,0.688506929,289,0.660461972,278,0.673469525,0.455070629,18956.80907,no_attack
9260,14070,485.4006131,24757.19636,290,0.675017561,295,0.68366224,285,0.629610127,272,0.645269469,0.440567664,16155.04691,no_attack
9270,21201,623.5120246,47641.27076,287,0.571485397,296,0.577002825,327,0.539786165,301,0.549407276,0.442084352,14019.28009,no_attack
9280,12069,344.896546,13767.21595,315,0.725956664,325,0.728544272,396,0.679036251,374,0.693071453,0.521415155,18071.98901,no_attack
9290,10495,386.1224412,14840.16176,285,0.690485734,301,0.68718983,284,0.633991011,265,0.648344782,0.457960208,20322.95408,no_attack
9300,10587,386.4145392,14860.0365,292,0.745249073,304,0.743470187,287,0.668099599,280,0.687696437,0.468050476,19415.55746,no_attack
9310,10029,361.7753529,13740.58555,275,0.750376107,287,0.750110748,286,0.696497652,277,0.709702458,0.465912023,18477.77255,no_attack
9320,11604,409.6661476,16385.22837,304,0.71487281,315,0.713443273,317,0.644990354,307,0.659680835,0.483320794,20234.28177,no_attack
9330,11852,452.0734061,17977.90909,305,0.684522856,318,0.679868837,329,0.614123112,315,0.630766492,0.495484835,20673.34536,no_attack
9340,12387,464.6646949,18739.95752,320,0.702285993,333,0.705915998,346,0.632387032,312,0.651350659,0.45070341,19714.48351,no_attack
9350,10819,432.386902,15211.25817,319,0.742568877,329,0.750019429,348,0.649475367,306,0.67772331,0.49517313,17658.1987,no_attack
9360,12390,480.6032067,20255.86689,306,0.716953477,321,0.719534503,346,0.643256342,310,0.672913593,0.473767048,16849.45372,no_attack
9370,11633,411.7829016,16386.41237,306,0.732156762,316,0.732339232,325,0.687629758,314,0.707557681,0.484906669,19164.28895,no_attack
9380,12032,417.060245,16518.61386,315,0.716347219,317,0.720583338,345,0.66730698,327,0.687934,0.511355526,18529.41038,no_attack
9390,12125,465.5111387,19862.35689,297,0.68755712,305,0.665244111,303,0.66442285,288,0.657877143,0.437811842,17041.21333,no_attack
9400,11200,438.4337781,16653.02721,308,0.683625743,319,0.677393111,319,0.655735031,300,0.659550008,0.468425979,18140.10737,no_attack
9410,11765,420.4959523,17074.46367,302,0.689827655,310,0.697048201,335,0.6565263,313,0.67423595,0.492418307,17349.52297,no_attack
9420,10518,427.1451921,16674.60075,287,0.696587371,297,0.704360267,293,0.652365549,278,0.678194388,0.466997659,17303.83196,no_attack
9430,10564,396.0526066,15858.6692,278,0.734014435,288,0.735260257,311,0.672838925,289,0.699491247,0.461529426,16355.23331,no_attack
9440,14889,542.7917115,26539.65789,314,0.684954501,327,0.680699213,354,0.618634776,332,0.651030882,0.496231072,18198.93353,no_attack
9450,10739,356.9617001,12695.26578,312,0.721330172,327,0.714868509,345,0.690312804,337,0.691880371,0.474232062,18412.44876,no_attack
9460,10938,425.2813562,16470.95018,296,0.657215935,302,0.660223848,272,0.631153929,266,0.636132425,0.445062567,19911.60379,no_attack
9470,11347,402.4664664,16562.59273,286,0.690536014,301,0.689361532,309,0.634462196,300,0.641263596,0.471012812,19184.00027,no_attack
9480,10270,432.2680513,16402.08178,290,0.662862992,299,0.661716108,287,0.621052212,253,0.627535444,0.460263185,20300.85882,no_attack
9490,10590,403.6059515,16833.39921,264,0.679012317,274,0.678426077,281,0.629657192,262,0.644091305,0.478864945,20122.72972,no_attack
9500,9167,328.483315,11781.42913,268,0.768986131,284,0.765664897,324,0.666922306,295,0.699420878,0.48236767,17232.57212,no_attack
9510,10144,435.9076679,16296.48889,282,0.668819026,294,0.668807332,277,0.619033482,264,0.637124522,0.470040434,19101.97266,no_attack
9520,9925,411.9361702,15058.55556,288,0.688923722,299,0.690780227,284,0.66092648,269,0.681333365,0.432920246,18707.33891,no_attack
9530,12846,531.7144643,24388.35125,291,0.664402809,308,0.671702193,280,0.629183153,262,0.64882008,0.441526852,19286.88505,no_attack
9540,9576,392.6693955,14557.79767,271,0.713251735,285,0.714618054,294,0.683010307,276,0.707603885,0.481817574,16754.46725,no_attack
9550,11332,412.5306104,16809.50542,292,0.712452785,296,0.723580861,339,0.673083085,312,0.697978855,0.497903704,17112.17028,no_attack
9560,10960,428.4604468,16833.2554,288,0.685625918,300,0.692773854,326,0.663743709,305,0.677067915,0.502159933,18175.79244,no_attack
9570,10005,395.5955101,13705.73611,298,0.72823057,305,0.728142887,341,0.683310217,321,0.699769488,0.495082991,17361.34245,no_attack
9580,9538,327.4841562,11109.9,294,0.724014379,513,0.680356085,511,0.671006063,299,0.713896416,0.494380722,17454.32751,no_attack
9590,9447,346.0377258,12150.05597,283,0.717586167,298,0.713606992,283,0.686986522,278,0.699771165,0.44571916,16764.05484,no_attack
9600,10049,344.2539683,12271.85765,293,0.752579536,549,0.705911517,563,0.663075109,319,0.70463134,0.555666158,16930.07218,no_attack
9610,8865,359.9711114,11639.06593,288,0.723632805,620,0.671580261,617,0.655472365,301,0.705327126,0.572978072,17177.6624,no_attack
9620,10703,355.0978811,12970.80137,303,0.747225395,546,0.701883285,582,0.660990783,333,0.70842387,0.528053819,16879.56319,no_attack
9630,9910,381.4345757,13215.03509,299,0.705289487,507,0.665426038,495,0.615946972,283,0.660756927,0.504898255,17874.02066,no_attack
9640,9415,364.255814,12507.45055,286,0.738754472,436,0.702601511,434,0.658378426,273,0.710309413,0.489641539,16709.92575,no_attack
9650,10360,367.9090645,13424.13074,295,0.697857249,632,0.654295462,589,0.643089132,273,0.702327466,0.514912636,18109.49651,no_attack
9660,11565,386.6709761,16816.53962,277,0.685431214,732,0.631586563,702,0.592165182,267,0.648511941,0.542840333,19285.79905,no_attack
9670,8117,268.7424994,8305.275862,274,0.750528613,486,0.725749326,459,0.672882838,262,0.7054295,0.472895525,15005.85457,no_attack
9680,9759,339.6193562,11465.69097,303,0.717554904,561,0.671358271,545,0.651243155,288,0.701089361,0.529602496,17770.84326,no_attack
9690,11413,413.700334,16688.84752,293,0.708432766,588,0.652652385,595,0.627185831,300,0.679730512,0.531736135,18185.7965,no_attack
9700,13837,554.6511443,24865.65909,320,0.661941878,406,0.641583572,451,0.586449084,339,0.620685887,0.510221725,18671.05439,no_attack
9710,12258,388.4249426,16178.62799,308,0.70641139,1090,0.655245841,1000,0.647936597,377,0.673838085,0.583475142,16259.24975,no_attack
9720,11275,415.338793,16314.39161,302,0.705822202,713,0.648809822,714,0.629134223,318,0.690530388,0.567151177,17446.63682,no_attack
9730,10093,351.597196,12583.67616,294,0.725822735,363,0.704881254,359,0.696577334,302,0.714472919,0.508914789,18450.38898,no_attack
9740,10459,396.0867856,14193.79038,305,0.707618823,460,0.671917992,494,0.623754081,346,0.658690334,0.577759701,19391.55591,no_attack
9750,8670,290.6519926,8681.342561,298,0.761674976,479,0.727897337,455,0.677759361,278,0.714993669,0.483070522,16857.04761,no_attack
9760,11891,342.8078319,13188.08442,321,0.700987848,654,0.656042025,609,0.625703606,307,0.67030881,0.516814782,18231.01857,no_attack
9770,11494,416.1830334,16483.15225,304,0.68819562,538,0.646307359,506,0.598705351,275,0.652807785,0.517104391,19547.05539,no_attack
9780,11647,401.0728494,16172.42708,301,0.685667225,314,0.688871656,306,0.628727836,281,0.646978651,0.48345549,18805.82106,no_attack
9790,9773,329.9206447,11436.85765,290,0.722466298,300,0.722823577,314,0.659137447,281,0.673788089,0.479517184,17801.33631,no_attack
9800,8019,240.470544,6707.951049,298,0.757954793,306,0.753368691,331,0.686887146,311,0.695379675,0.479442418,15498.48145,no_attack
9810,9077,305.1472765,8909.316129,320,0.750218046,326,0.754865059,317,0.687400176,300,0.702919459,0.458876751,16133.87604,no_attack
9820,10056,364.9974065,12705.20486,301,0.699016515,309,0.695431726,296,0.648842645,282,0.653413053,0.445726811,19290.10254,no_attack
9830,8209,349.7771239,10046.23944,302,0.732012392,309,0.734413822,294,0.677879702,277,0.687203849,0.452935079,18229.31482,no_attack
9840,8187,263.8824975,8011,284,0.752611953,295,0.748464804,307,0.700805733,277,0.708694195,0.428211598,17279.86812,no_attack
9850,10841,400.7407922,14244.75329,319,0.703976023,328,0.711314029,364,0.664548167,342,0.67716087,0.536515238,19438.08366,no_attack
9860,9796,367.1797188,12731.07473,297,0.700182223,321,0.693862202,319,0.648578543,293,0.660134303,0.492869248,19743.63748,no_attack
9870,8841,265.7356728,7800.541806,321,0.757817031,335,0.754409922,330,0.690602181,306,0.702656329,0.475643744,15634.14025,no_attack
9880,10203,368.1518015,12549.28188,310,0.730697724,327,0.725967563,306,0.655863496,294,0.669159247,0.470728978,16723.95107,no_attack
9890,10058,358.5656909,12636.91549,303,0.72164847,316,0.722812102,292,0.666744621,274,0.675690501,0.452100897,16701.51943,no_attack
9900,9913,383.5043108,13220.17133,305,0.734554045,318,0.728036553,306,0.672222838,291,0.686664878,0.49439989,17020.83751,no_attack
9910,8040,292.0521055,8468.452899,290,0.747201904,302,0.748863612,294,0.690047804,259,0.707360894,0.39275386,15675.8688,no_attack
9920,7686,334.9964715,9187.78853,294,0.734170758,306,0.735727625,306,0.680038901,282,0.709227434,0.461418633,15894.90852,no_attack
9930,8505,270.7997871,7842.065068,305,0.744674503,317,0.747245784,332,0.703928666,310,0.716052702,0.467426669,14790.72327,no_attack
9940,7436,255.2092112,6748.460714,294,0.750563168,306,0.751002741,310,0.704372457,287,0.71046295,0.38663973,16376.15167,no_attack
9950,11928,535.3416667,21930.54828,308,0.652819839,321,0.648124585,304,0.597751447,297,0.609793121,0.464000819,18903.82062,no_attack
9960,7702,280.1053387,8349.754864,270,0.73980219,277,0.741096429,261,0.694664414,252,0.699973467,0.380924505,15297.56833,no_attack
9970,7775,285.868213,7048.067093,324,0.773826437,322,0.742459445,586,0.678993785,301,0.707090256,0.533102926,15734.34456,no_attack
9980,8250,252.0544392,6654.723473,327,0.75243293,321,0.746948289,525,0.66957153,286,0.69255382,0.488211503,14656.69346,no_attack
9990,8418,254.0182539,7293.827586,317,0.741423085,320,0.741552752,312,0.686797307,286,0.692994787,0.408898098,14870.93995,no_attack
10000,7611,275.3600689,7339.367491,306,0.754199999,305,0.751570775,310,0.697884853,285,0.702006974,0.453597719,15666.99536,no_attack
10010,6620,271.4655304,6940.856031,273,0.746403761,284,0.74183372,255,0.695237057,242,0.703438021,0.364003347,15351.30361,no_attack
10020,8108,237.1418475,6830.532143,297,0.756671907,309,0.759043593,282,0.705514077,272,0.710205867,0.390358064,15756.22852,no_attack
10030,7058,290.5991453,6891.912162,307,0.750470525,321,0.748746092,292,0.695310966,271,0.707785061,0.416272056,15955.31638,no_attack
10040,6679,240.2730154,5985.146617,282,0.751287759,293,0.753233491,275,0.698087052,260,0.701959587,0.400498533,15193.92273,no_attack
10050,8172,290.3703428,8146.557491,314,0.764243131,315,0.762565293,342,0.699500668,324,0.71467547,0.431995382,16574.71448,no_attack
10060,7189,262.2135895,6701.119134,301,0.737176273,305,0.735707569,300,0.686672183,264,0.687177715,0.387131071,15136.88741,no_attack
10070,7833,297.9311143,8162.683099,303,0.736619637,315,0.737977556,293,0.682923662,273,0.694165535,0.415351279,15500.82907,no_attack
10080,7912,273.347688,7657.626335,298,0.733087027,307,0.729390273,364,0.693679058,349,0.694688316,0.508965134,15816.39266,no_attack
10090,8638,309.2306709,9601.779783,288,0.744577628,297,0.740577752,350,0.672130343,336,0.677690573,0.510920534,15670.56412,no_attack
10100,9122,254.3581185,8335.967509,290,0.763147752,301,0.761522502,384,0.689447279,371,0.687341499,0.465518146,15943.89855,no_attack
10110,9094,315.4337642,9645.239865,313,0.75103111,331,0.742371833,410,0.680117782,396,0.68776569,0.544334725,16622.21788,no_attack
10120,8239,313.0906433,8800.849315,304,0.768356909,312,0.76205167,317,0.700864772,284,0.713930502,0.471928381,16444.23782,no_attack
10130,7576,279.6467391,7200.187713,307,0.753339465,318,0.748594212,333,0.693086353,309,0.699909464,0.434982457,16045.34027,no_attack
10140,8430,270.078211,8619.824427,282,0.737640097,298,0.740893138,317,0.689661161,291,0.694427784,0.417790788,15504.67436,no_attack
10150,7730,335.9640073,9436.419708,285,0.713619728,294,0.711960185,280,0.661269467,267,0.674303773,0.403830631,14207.22804,no_attack
10160,7932,323.9915244,9018.144366,296,0.715189376,310,0.723185254,304,0.665502699,292,0.6817406,0.422180919,14431.24111,no_attack
10170,8447,328.173913,10279.92537,282,0.716320656,293,0.726626476,300,0.658374731,289,0.678387978,0.406836837,14170.32877,no_attack
10180,8627,340.8137939,10069.81787,299,0.715290534,312,0.719399889,325,0.64863894,314,0.667550903,0.465765808,15072.98302,no_attack
10190,9053,353.6301674,10853.07823,308,0.702326772,314,0.712406077,346,0.645498861,322,0.661134411,0.455804457,14637.20813,no_attack
10200,8596,339.8193518,11001.65152,286,0.701750278,296,0.716595762,278,0.646035316,257,0.667928042,0.390613367,14638.55809,no_attack
10210,9822,360.7286576,12876.95985,286,0.713875276,295,0.728034981,306,0.651402636,286,0.672608657,0.44880089,15016.58205,no_attack
10220,8239,285.00852,8971.762452,271,0.717119705,277,0.730801942,267,0.674057635,254,0.692480828,0.35248997,14477.06402,no_attack
10230,7861,280.7456544,7680.258741,299,0.724399909,311,0.720899828,292,0.674427804,280,0.675051355,0.413318493,15271.24936,no_attack
10240,6818,260.5366824,6454.463504,284,0.740936775,297,0.732651038,299,0.695816493,279,0.701219188,0.435020856,16246.31349,no_attack
10250,7464,232.231474,6090.537102,297,0.739152844,308,0.749494417,293,0.693298875,278,0.693502094,0.37473032,15943.82377,no_attack
10260,9030,323.9790623,10977.38868,283,0.740323904,295,0.732729393,332,0.697827047,302,0.700161027,0.469900491,15474.27241,no_attack
10270,8478,304.1009359,9578.044776,281,0.755527773,296,0.754687019,293,0.700374401,263,0.706306326,0.417728087,15186.15389,no_attack
10280,8066,332.3578107,9947.171642,283,0.727627501,297,0.726323379,276,0.685327242,258,0.69055478,0.403061878,14304.67012,no_attack
10290,7508,325.9165886,9546.160784,268,0.74762508,275,0.742552518,268,0.688714465,244,0.699522565,0.408822793,15078.40822,no_attack
10300,9634,368.3634657,12310.01394,299,0.714435688,311,0.714661781,312,0.663836343,295,0.667429825,0.444913418,14833.1466,no_attack
10310,8276,343.6200243,9969.820423,301,0.720433379,314,0.717543397,300,0.677057995,288,0.683973568,0.423485631,15126.78422,no_attack
10320,8486,314.1977762,9765.544118,287,0.733472356,298,0.732840438,271,0.690454827,256,0.692541302,0.390531698,15362.86468,no_attack
10330,8387,347.5930274,10588.90146,286,0.726501833,291,0.728919263,267,0.682323647,253,0.685362991,0.402357231,14959.38445,no_attack
10340,7885,337.807888,9870.520446,280,0.722490157,294,0.71942234,283,0.673266629,257,0.674366934,0.416218738,14733.61768,no_attack
10350,9356,420.630789,14216.10145,286,0.717495784,298,0.718102413,280,0.663122445,262,0.676567077,0.452770606,15598.01319,no_attack
10360,9614,411.2272775,13763.84912,305,0.700770159,323,0.702167838,313,0.65662848,281,0.663807605,0.475473336,14653.9219,no_attack
10370,9174,346.9191676,11036.13937,302,0.738210922,316,0.73492404,319,0.683921882,299,0.691851628,0.426175797,15714.13253,no_attack
10380,9225,417.0994005,14121.35424,287,0.709743593,294,0.704550298,263,0.66409768,252,0.675010092,0.434046355,15252.00229,no_attack
10390,8320,360.2503623,10768.49458,291,0.715892863,300,0.712617865,288,0.676454677,274,0.682668331,0.427295425,15094.84324,no_attack
10400,8917,388.4884507,13260.90385,270,0.70695934,283,0.696019736,266,0.668400353,254,0.668480605,0.393790542,13960.94524,no_attack
10410,7846,336.2753493,9269.55477,294,0.721474616,303,0.724901357,297,0.685962641,264,0.702437818,0.415315403,14497.32188,no_attack
10420,8318,329.7395557,9072.767442,316,0.73196192,327,0.732818063,329,0.682182958,297,0.694228226,0.44727616,14523.15914,no_attack
10430,8849,399.7746143,11787.33445,312,0.695489474,320,0.698297319,313,0.648876907,285,0.663228357,0.450056593,13940.17298,no_attack
10440,8896,322.2487832,10352.97455,291,0.732975609,301,0.734108752,304,0.687594052,295,0.692940078,0.417713783,15188.92258,no_attack
10450,8179,324.6082259,10052.98099,278,0.729356311,293,0.728971084,257,0.682256932,249,0.694145917,0.395305444,14981.54659,no_attack
10460,8687,334.8313114,10276.47163,296,0.719849573,310,0.713602487,295,0.682507778,282,0.688507217,0.427028055,14692.94292,no_attack
10470,9799,391.7679083,12933.63514,307,0.70938012,319,0.711239693,321,0.664365856,297,0.67382937,0.471298255,14478.45364,no_attack
10480,8493,376.7873699,11298.2766,295,0.701886466,312,0.689785274,305,0.658452714,276,0.674024577,0.463463411,14271.3329,no_attack
10490,7539,347.0381588,9458.367273,288,0.70746001,313,0.713658239,310,0.665574712,282,0.670813423,0.439697827,14479.04363,no_attack
10500,8417,409.9295775,11524.79866,313,0.711641639,331,0.710918923,321,0.656097314,299,0.677213429,0.456353913,14501.01408,no_attack
10510,10933,393.6304767,14726.64948,307,0.703718933,315,0.708320693,302,0.66196048,284,0.680755731,0.404815479,14269.46174,no_attack
10520,9450,403.4708697,13362.84155,301,0.710419617,316,0.715668296,297,0.670672088,282,0.695186472,0.439503475,15003.2795,no_attack
10530,10060,419.5524294,14017.24667,308,0.693589448,319,0.699804013,306,0.646081962,291,0.665143765,0.432860772,14100.14128,no_attack
10540,8953,286.7906481,8119.361905,326,0.721622401,331,0.726771127,380,0.657691358,296,0.684559203,0.389575599,14398.31364,no_attack
10550,8845,356.2485812,9568.75,341,0.708297903,335,0.721385499,344,0.663068911,293,0.687041306,0.423576231,14938.77775,no_attack
10560,7797,308.8361269,8259.768966,304,0.710431122,316,0.71120308,302,0.662649872,282,0.683897576,0.353067754,14202.85817,no_attack
10570,8883,341.8202922,10628.92606,297,0.722530005,314,0.728203603,300,0.661603345,269,0.68467593,0.393015947,14502.68882,no_attack
10580,8875,297.3911961,8818.946309,314,0.715941175,327,0.724106679,336,0.666395637,318,0.678199007,0.395169217,14448.99355,no_attack
10590,12112,381.6193041,15405.16722,313,0.712463154,323,0.725580109,325,0.640600634,319,0.678698366,0.41838215,14695.55344,no_attack
10600,10842,388.2980298,13763.57377,317,0.687772407,328,0.701301346,319,0.639506346,306,0.668894262,0.357246755,220446.4211,no_attack
10610,8820,372.7491738,11125.42177,308,0.673395214,319,0.687753424,302,0.631881504,283,0.664517291,0.365229424,13612.43647,no_attack
10620,9551,354.7072171,11484.55102,306,0.693813642,321,0.710754558,345,0.644319338,315,0.674076511,0.409255579,13929.46486,no_attack
10630,10697,362.4410276,13855.89964,292,0.698335443,308,0.711638848,334,0.646211626,304,0.683254032,0.374498938,14288.0646,no_attack
10640,10573,363.2865558,13558.83333,298,0.712986181,308,0.727887909,316,0.655920516,290,0.689713566,0.369920667,14679.79905,no_attack
10650,9666,350.4484943,11440.06441,307,0.703628408,321,0.711628185,339,0.637063547,301,0.681065285,0.37396593,14275.5703,no_attack
10660,9945,356.8341237,10915.37963,335,0.738891809,352,0.745648067,363,0.658125308,318,0.694120254,0.429627055,15834.6068,no_attack
10670,9143,334.7110036,9918.130293,322,0.726561485,335,0.730740768,335,0.66233196,310,0.683299708,0.39919647,14643.66297,no_attack
10680,8447,321.656956,8957.400662,315,0.728097069,336,0.727332317,317,0.672153547,300,0.69563389,0.394042993,15746.34828,no_attack
10690,7635,296.2734221,8421.044944,282,0.721732017,302,0.730231341,309,0.666980236,277,0.690926869,0.38577827,14989.86217,no_attack
10700,9203,325.3536147,9913.016611,316,0.738863383,326,0.744315048,340,0.674278687,312,0.697353255,0.417473072,15188.43845,no_attack
10710,9943,338.935611,10511.25392,336,0.743086491,350,0.749417599,367,0.671503797,342,0.690148559,0.441268126,16070.81937,no_attack
10720,11581,368.4885232,13812.33766,319,0.754688552,337,0.75395577,401,0.651388515,392,0.682094712,0.533540393,16389.83906,no_attack
10730,8712,281.6230397,8848.677536,289,0.745839363,307,0.752020328,311,0.687468748,300,0.703689329,0.404081828,15025.08971,no_attack
10740,11193,382.2548738,14135.81063,316,0.729359175,332,0.727468485,316,0.653780029,305,0.676988998,0.456120686,15743.99326,no_attack
